timestamp,open,high,low,close,volume
1361923200000,31.16,31.65,30.79,30.91,951289.2399999999
1362009600000,30.91,34.52,30.9,33.38,4136416.3400000012
1362096000000,33.38,34.9,32.92,34.5,1362290.7899999998
1362182400000,34.5,34.81,33.15,34.25,1241775.9499999997
1362268800000,34.25,34.5,33.8,34.5,427480.58
1362355200000,34.5,36.7,34.19,36.15,1659027.4700000002
1362441600000,36.15,40.65,36.15,40.33,3361374.94
1362528000000,40.33,49.1,40.14,41.02,5712472.949999999
1362614400000,41.02,45.5,33.3,42.0,6439707.77
1362700800000,42.0,44.5,41.02,44.18,2032649.24
1362787200000,44.18,46.99,43.41,46.85,2020839.63
1362873600000,46.85,47.95,45.47,46.0,1703124.86
1362960000000,46.0,48.47,45.54,48.4,1970814.37
1363046400000,48.4,48.4,36.65,44.29,8014405.98
1363132800000,44.29,47.3,43.75,46.92,2297381.08
1363219200000,46.92,47.99,46.05,47.17,1752253.5000000002
1363305600000,47.17,47.45,46.4,46.95,951174.3899999999
1363392000000,46.95,47.36,46.27,47.0,763344.9199999999
1363478400000,47.0,47.74,46.8,47.4,658983.34
1363564800000,47.4,52.88,47.12,51.6,3193717.3
1363651200000,51.6,62.0,50.0,59.14,6182806.07
1363737600000,59.14,66.0,57.7,64.49,5776100.56
1363824000000,64.49,74.9,63.1,70.85,6508438.179999999
1363910400000,70.85,73.75,65.0,69.87,5169041.03
1363996800000,69.87,70.5,52.35,64.35,9429343.0
1364083200000,64.35,72.5,62.7,71.93,2895161.7699999996
1364169600000,71.93,78.0,69.52,73.8,5920116.460000001
1364256000000,73.8,79.72,73.11,78.5,4376373.460000001
1364342400000,78.5,89.5,78.4,88.92,6126022.769999999
1364428800000,88.92,95.7,75.0,86.78,12257633.930000002
1364515200000,86.78,93.06,83.01,90.5,7382080.85
1364601600000,90.5,94.98,87.0,92.19,3418588.28
1364688000000,92.19,93.8,91.0,93.03,1955242.2
1364774400000,93.03,106.0,92.24,104.0,9055970.0
1364860800000,104.0,118.36,99.0,117.98,8744282.100000001
1364947200000,117.98,147.0,110.0,135.0,19519658.72
1365033600000,135.0,142.12,116.39,132.12,11598387.739999998
1365120000000,132.12,144.94,130.24,142.32,9544390.159999998
1365206400000,142.32,143.9,139.54,142.63,2597665.4300000006
1365292800000,142.63,164.9,142.63,162.3,9401468.34
1365379200000,162.3,194.9,162.3,187.5,20713163.089999996
1365465600000,187.5,240.11,186.5,230.0,22696282.55
1365552000000,230.0,266.0,105.0,165.0,35109363.440000005
1365638400000,165.0,335.89,105.0,105.0,18866809.85
1365724800000,170.15,170.15,54.25,117.0,47601283.050000004
1365811200000,117.0,130.0,85.5,93.0,26254439.220000003
1365897600000,93.0,110.0,84.44,90.0,16195892.549999997
1365984000000,90.0,102.0,71.51,82.39,20602989.31
1366070400000,82.39,84.5,50.01,68.36,37382133.29
1366156800000,68.36,98.78,63.3,93.07,27933826.119999997
1366243200000,93.07,113.0,86.0,109.07,16840477.61
1366329600000,109.07,136.43,105.54,118.5,30707765.350000005
1366416000000,118.5,132.0,115.0,127.1,9221372.120000001
1366502400000,127.1,137.5,110.0,119.2,12044404.11
1366588800000,119.2,127.4,118.5,127.4,7285334.4
1366675200000,127.4,144.02,124.97,143.48,15630270.39
1366761600000,143.48,166.43,140.97,154.2,34345816.97
1366848000000,154.2,162.0,120.09,141.71,26844741.73
1366934400000,141.71,144.99,121.45,136.9,17058551.419999998
1367020800000,136.9,139.88,122.71,128.0,7853806.469999999
1367107200000,128.0,136.68,127.5,134.44,3662548.4900000007
1367193600000,134.44,149.08,133.0,144.0,9983975.069999998
1367280000000,144.0,146.93,134.0,139.23,9119200.98
1367366400000,139.23,140.06,104.0,116.38,21787942.839999996
1367452800000,116.38,126.9,91.11,106.25,24932099.529999997
1367539200000,106.25,109.0,79.0,98.1,22496255.300000004
1367625600000,98.1,116.3,92.0,112.9,14143158.980000002
1367712000000,112.9,118.85,107.0,115.98,9553872.230000002
1367798400000,115.98,124.9,106.01,112.25,17604384.699999996
1367884800000,112.25,114.0,97.52,109.61,14898971.680000002
1367971200000,109.61,116.78,109.5,113.2,6990518.98
1368057600000,113.2,113.72,108.8,112.8,3003068.42
1368144000000,112.8,122.5,111.54,117.7,9140709.08
1368230400000,117.7,118.74,113.0,115.64,3238018.3099999996
1368316800000,115.64,117.47,112.4,114.82,2357929.41
1368403200000,114.82,118.88,114.5,117.98,3058207.4899999993
1368489600000,117.98,119.8,109.42,111.4,10075279.719999999
1368576000000,111.4,116.44,103.02,114.22,12997994.799999997
1368662400000,114.22,118.97,112.1,118.21,5202992.380000001
1368748800000,118.21,125.56,116.57,123.5,9600699.690000001
1368835200000,123.5,125.31,122.25,123.21,2800255.8999999994
1368921600000,123.21,124.5,119.5,122.5,2495650.34
1369008000000,122.5,123.69,120.1,122.02,2108418.95
1369094400000,122.02,123.08,121.1,122.89,1628026.6799999997
1369180800000,122.89,124.5,122.0,123.8,2238395.81
1369267200000,123.8,126.93,123.0,126.3,2762861.5400000005
1369353600000,126.3,133.98,125.36,133.1,6317090.639999999
1369440000000,133.1,133.5,128.2,131.99,2200845.2899999996
1369526400000,131.99,136.0,130.61,133.5,3126240.27
1369612800000,133.5,135.47,124.0,130.64,6052716.470000001
1369699200000,130.64,130.64,125.4,129.0,2911329.389999999
1369785600000,129.0,132.72,127.6,132.25,2500237.4099999997
1369872000000,132.25,132.4,126.5,128.8,3179031.6099999994
1369958400000,128.8,130.0,126.33,128.82,2110227.34
1370044800000,128.82,129.79,127.1,129.3,810240.49
1370131200000,129.3,130.1,115.0,122.5,12332357.600000003
1370217600000,122.5,122.78,115.11,120.74,3426873.4
1370304000000,120.74,123.99,118.79,121.4,2633256.97
1370390400000,121.4,123.5,119.5,121.9,2015275.85
1370476800000,121.9,123.3,117.0,118.97,2623564.83
1370563200000,118.97,119.13,106.15,111.0,7357062.31
1370649600000,111.0,113.19,107.0,107.89,1862090.5999999999
1370736000000,107.89,108.99,88.0,100.44,14628128.88
1370822400000,100.44,110.63,95.0,106.35,6764668.73
1370908800000,106.35,109.6,103.23,109.0,1704624.5099999995
1370995200000,109.0,112.25,106.0,108.78,1916594.0099999998
1371081600000,108.78,110.3,100.3,103.95,3186391.58
1371168000000,103.95,104.7,97.1,99.99,3615245.1299999994
1371254400000,99.99,103.7,97.5,99.8,2257850.8000000003
1371340800000,99.8,122.27,98.9,99.9,862055.49
1371427200000,99.9,102.4,98.9,101.95,1516435.3800000001
1371513600000,101.95,113.3,101.03,107.35,6491826.469999999
1371600000000,107.35,110.99,104.66,108.25,1879212.2899999998
1371686400000,108.25,114.48,107.12,111.29,4774161.1
1371772800000,111.29,115.01,107.56,109.5,4221551.75
1371859200000,109.5,109.96,107.51,108.2,781056.9800000001
1371945600000,108.2,149.52,106.2,107.9,1180227.4000000001
1372032000000,107.9,108.33,100.76,102.1,2970209.4300000006
1372118400000,102.1,109.98,100.0,103.33,9737161.719999999
1372204800000,103.33,105.49,101.83,104.0,1361155.0199999998
1372291200000,104.0,104.0,100.06,101.74,1481838.86
1372377600000,101.74,101.79,92.25,94.66,4594020.58
1372464000000,94.66,100.44,93.0,95.0,2457873.2399999993
1372550400000,95.0,98.12,93.85,97.51,822038.88
1372636800000,97.51,98.18,86.01,88.05,4817325.360000001
1372723200000,88.05,92.57,87.51,90.51,2466507.4199999995
1372809600000,90.51,91.2,76.0,78.89,6073317.68
1372896000000,78.89,84.27,72.0,80.2,4966499.62
1372982400000,80.2,80.6,65.42,68.5,6454413.400000001
1373068800000,68.5,75.0,66.81,69.66,2866037.1399999997
1373155200000,69.66,77.0,66.6,76.5,3032307.8
1373241600000,76.5,80.0,72.46,76.0,4503253.449999998
1373328000000,76.0,78.3,72.51,76.7,2437106.0700000003
1373414400000,76.7,89.84,75.53,88.0,4916740.880000001
1373500800000,88.0,90.7,85.0,88.98,3084484.6599999997
1373587200000,88.98,104.17,88.0,93.99,9759561.49
1373673600000,93.99,98.32,87.76,98.32,3186590.7299999995
1373760000000,98.32,99.0,92.86,94.42,1171458.5100000002
1373846400000,94.42,101.94,93.11,98.89,3366165.02
1373932800000,98.89,100.73,96.0,97.1,1560692.6900000002
1374019200000,97.1,100.0,96.18,98.5,1642097.5999999994
1374105600000,98.5,98.8,86.2,90.07,5358091.06
1374192000000,90.07,95.2,87.6,92.09,2474448.1500000004
1374278400000,92.09,93.1,89.27,89.82,829452.97
1374364800000,89.82,92.0,88.0,92.0,769333.69
1374451200000,92.0,92.0,89.8,91.6,751344.12
1374537600000,91.6,97.13,91.6,95.56,2251574.5200000005
1374624000000,95.56,95.99,92.3,95.09,1304035.3
1374710400000,95.09,97.48,93.57,96.95,2086771.47
1374796800000,96.95,97.48,96.0,96.02,1004832.57
1374883200000,96.02,97.0,93.0,94.4,1383243.7999999996
1374969600000,94.4,100.58,94.0,98.78,4137932.55
1375056000000,98.78,102.85,98.45,101.48,2412405.7299999995
1375142400000,101.48,107.99,100.47,107.96,2793637.0200000005
1375228800000,107.96,111.65,103.55,106.21,4838033.809999999
1375315200000,106.21,108.0,103.0,104.0,1473502.4000000001
1375401600000,104.0,108.0,101.21,104.5,2793208.560000001
1375488000000,104.5,105.89,102.0,104.95,866021.1900000001
1375574400000,104.95,106.0,103.5,105.12,639772.28
1375660800000,105.12,107.77,105.0,106.72,1543737.64
1375747200000,106.72,107.5,105.11,106.56,1301008.14
1375833600000,106.56,106.96,105.22,105.99,719935.2200000002
1375920000000,105.99,106.65,100.96,103.05,2397802.0099999993
1376006400000,103.05,105.79,101.94,102.8,1133150.52
1376092800000,102.8,103.9,102.38,103.0,351636.35
1376179200000,103.0,105.19,102.7,105.0,820721.72
1376265600000,105.0,108.12,103.5,106.81,2030771.2499999998
1376352000000,106.81,109.64,104.5,109.6,1912320.24
1376438400000,109.6,115.0,108.0,112.56,5567652.069999999
1376524800000,112.56,113.32,108.78,109.99,1643457.6700000002
1376611200000,109.99,112.3,108.21,108.99,1378752.0
1376697600000,108.99,114.0,108.23,112.75,1373044.64
1376784000000,112.75,114.69,112.0,113.38,1059845.24
1376870400000,113.38,123.75,111.77,118.5,6088398.460000001
1376956800000,118.5,123.01,116.82,121.2,2803868.5300000007
1377043200000,121.2,125.0,119.68,123.3,3637947.81
1377129600000,123.3,124.49,120.54,122.0,1563933.7300000002
1377216000000,122.0,122.0,118.44,118.51,2180668.6100000003
1377302400000,118.51,121.39,118.02,119.6,1001638.1399999999
1377388800000,119.6,122.99,119.14,122.11,864221.2799999999
1377475200000,122.11,122.97,119.92,120.11,1226894.2899999998
1377561600000,120.11,133.0,120.0,131.29,6753064.339999998
1377648000000,131.29,131.72,128.02,128.76,1498911.3399999999
1377734400000,128.76,131.2,128.18,129.3,950327.4499999998
1377820800000,129.3,142.76,128.56,138.03,6130666.3
1377907200000,138.03,148.7,135.89,141.0,4379539.85
1377993600000,141.0,147.29,141.0,146.01,2012831.9899999998
1378080000000,146.01,148.5,142.11,144.0,1515953.5499999998
1378166400000,144.0,148.91,142.2,144.0,2289067.07
1378252800000,144.0,145.8,130.09,132.51,3789771.82
1378339200000,132.51,137.97,127.24,130.2,3388171.0599999996
1378425600000,130.2,134.0,121.9,121.9,2306510.19
1378512000000,121.9,131.02,121.25,128.99,1711444.13
1378598400000,128.99,129.87,124.06,126.32,898013.7300000001
1378684800000,126.32,137.48,124.0,133.1,3713063.38
1378771200000,133.1,195.12,117.44,132.62,1082263.63
1378857600000,132.62,145.9,127.5,142.1,5561047.2700000005
1378944000000,142.1,145.52,137.51,139.35,2726354.33
1379030400000,139.35,145.6,137.82,140.66,2701141.0200000005
1379116800000,140.66,142.0,136.5,136.71,1162873.35
1379203200000,136.71,141.0,135.04,138.3,852533.93
1379289600000,138.3,142.23,137.9,139.42,1295814.5200000003
1379376000000,139.42,141.37,138.0,139.15,1149306.1099999996
1379462400000,139.15,142.0,139.01,140.41,1148501.4
1379548800000,140.41,141.2,131.14,135.05,2695293.9099999997
1379635200000,135.05,137.28,131.0,133.81,1334825.5499999998
1379721600000,133.81,135.99,132.0,134.38,594386.0000000001
1379808000000,134.38,135.0,131.0,134.0,739648.9
1379894400000,134.0,135.0,132.0,133.4,596235.7
1379980800000,133.4,136.59,132.5,134.78,932097.5199999999
1380067200000,134.78,138.0,134.7,135.01,1122963.76
1380153600000,135.01,139.0,134.71,137.1,712709.66
1380240000000,137.1,142.66,134.83,138.93,3593626.790000001
1380326400000,138.93,143.0,138.02,142.5,1827958.4600000002
1380412800000,142.5,145.81,141.36,143.88,2567567.3899999997
1380499200000,143.88,145.81,138.12,141.9,1825855.1600000001
1380585600000,141.9,144.44,139.41,140.3,1092164.85
1380672000000,140.3,141.93,109.7,123.0,13742025.499999998
1380758400000,123.0,132.0,120.1,130.99,4386579.600000001
1380844800000,130.99,139.8,128.5,136.82,2387682.75
1380931200000,136.82,138.0,135.3,136.7,611381.9800000001
1381017600000,136.7,138.0,134.1,137.8,634030.9899999999
1381104000000,137.8,185.43,95.28,123.75,127606.93000000001
1381190400000,123.75,186.34,116.77,141.09,139240.49
1381276800000,141.09,189.34,118.58,145.97,117201.02999999998
1381363200000,145.97,189.18,120.39,133.16,123364.84000000001
1381449600000,133.16,190.28,114.1,165.43,129875.81
1381536000000,165.43,191.25,99.52,140.8,55079.000000000015
1381622400000,140.8,198.8,126.66,149.72,24464.43
1381708800000,149.72,203.38,114.08,153.99,80225.3
1381795200000,153.99,210.0,122.26,162.4,212210.26999999996
1381881600000,133.88,218.22,127.24,137.64,201242.87000000002
1381968000000,137.64,214.32,132.37,155.42,119445.78000000001
1382054400000,155.42,226.48,132.74,181.77,164016.68
1382140800000,181.77,248.58,130.44,192.44,134713.05
1382227200000,163.0,249.72,135.58,249.72,43172.92
1382313600000,249.72,270.0,149.64,187.4,207197.03
1382400000000,187.4,286.35,105.94,150.0,179341.94
1382486400000,215.06,303.0,135.8,202.24,193927.09
1382572800000,202.24,267.85,166.83,184.14,159859.54000000004
1382659200000,185.95,300.0,124.56,219.92,193917.06100000002
1382745600000,183.0,269.46,145.13,192.74,95833.43000000001
1382832000000,192.74,500.0,151.07,218.89,54772.899999999994
1382918400000,218.89,450.0,166.27,225.52,214606.66
1383004800000,225.52,301.16,145.19,217.83,226709.25999999998
1383091200000,217.83,375.0,150.75,210.75,199095.25300000003
1383177600000,203.77,301.35,176.76,202.1,144621.16
1383264000000,234.81,304.72,174.72,253.76,212016.02999999997
1383350400000,253.76,306.69,122.35,230.0,109208.03
1383436800000,230.0,305.9,182.1,209.46,53472.303
1383523200000,209.46,229.97,209.04,229.8,272010.58
1383609600000,229.8,286.76,222.05,244.96,261377.43
1383696000000,274.34,380.94,199.86,261.21,279454.62
1383782400000,261.21,489.65,229.9,357.51,289159.02999999997
1383868800000,296.49,489.84,204.09,346.0,266254.92
1383955200000,346.0,531.92,231.89,338.68,228219.8
1384041600000,338.68,457.26,221.22,375.46,51214.899999999994
1384128000000,375.46,513.0,247.22,338.9,75584.87
1384214400000,338.9,530.98,259.52,355.0,372341.80000000005
1384300800000,415.83,586.6,308.19,398.0,299850.68
1384387200000,422.92,626.34,330.08,426.5,268582.97000000003
1384473600000,425.84,612.5,355.92,410.83,375133.32000000007
1384560000000,410.83,672.33,284.0,467.59,210201.102
1384646400000,467.59,693.12,366.89,491.5,97968.86
1384732800000,720.0,742.03,416.03,658.79,382316.45999999996
1384819200000,658.79,1353.6,414.57,599.34,326682.66
1384905600000,599.34,900.05,450.0,591.81,356894.59
1384992000000,591.81,1266.3,581.37,662.7,379304.13
1385078400000,662.7,1610.7,642.7,800.0,379940.37
1385164800000,800.0,1036.16,679.0,822.16,298763.57999999996
1385251200000,822.16,1361.03,717.59,808.33,89818.58000000002
1385337600000,808.33,1779.8,712.8,801.6,338725.91000000003
1385424000000,801.6,1742.98,508.0,875.06,380540.96
1385510400000,875.06,1081.09,875.06,993.44,547589.3200000001
1385596800000,993.44,1639.46,850.95,999.0,185231.24
1385683200000,999.0,1599.98,891.0,1148.0,474694.05
1385769600000,1148.0,1683.36,845.47,1220.91,380148.0187
1385856000000,1125.43,2327.37,770.0,949.93,157701.9
1385942400000,949.93,1339.0,911.04,1022.95,389670.61
1386028800000,1022.95,2164.26,947.4,1047.11,430215.00999999995
1386115200000,1047.11,1616.39,975.85,1079.93,462511.30000000005
1386201600000,1079.93,1367.77,855.7,1032.05,488270.93
1386288000000,1032.05,1065.23,858.65,858.65,347549.4799999999
1386374400000,858.65,950.0,600.96,713.49,268627.68
1386460800000,713.49,800.36,670.0,779.0,83025.69999999998
1386547200000,779.0,1052.4,779.0,899.73,373845.5
1386633600000,899.73,975.11,899.44,954.64,394569.72000000003
1386720000000,954.64,979.23,820.0,883.78,390123.97000000003
1386806400000,883.78,1250.0,759.0,873.0,245211.83000000005
1386892800000,873.0,1296.21,769.25,868.23,262828.39
1386979200000,868.23,1590.8,813.26,1146.0,172573.24000000002
1387065600000,1146.0,1525.73,769.49,869.84,115230.09000000003
1387152000000,869.84,1533.53,662.66,707.0,422850.18000000005
1387238400000,707.0,871.54,674.74,702.0,325062.01000000007
1387324800000,702.0,702.0,380.0,528.0,480045.88
1387411200000,528.0,700.0,517.62,688.66,316045.61000000004
1387497600000,688.66,1085.0,613.8,624.39,291442.36
1387584000000,624.39,1087.95,523.26,621.45,193894.71999999997
1387670400000,621.45,1059.27,570.0,641.06,89636.79
1387756800000,641.06,1215.81,610.56,659.5,276361.83
1387843200000,659.5,1100.0,576.6,659.79,186776.68
1387929600000,659.79,1221.17,540.76,684.51,52421.05
1388016000000,684.51,1000.0,676.0,759.86,255264.69
1388102400000,759.86,769.01,714.15,731.86,321112.81
1388188800000,731.86,1325.49,635.0,737.39,151170.16
1388275200000,737.39,1243.34,590.82,738.18,78211.98999999999
1388361600000,738.18,1278.06,691.4,749.0,357317.55000000005
1388448000000,749.0,1032.0,601.07,723.44,256786.59000000003
1388534400000,723.44,1221.0,692.7,753.99,56482.979999999996
1388620800000,753.99,1049.08,689.9,799.04,321755.64
1388707200000,799.04,1403.64,659.89,808.52,347630.11
1388793600000,808.52,1050.0,649.44,820.31,240574.13
1388880000000,827.65,1379.22,733.64,913.93,138551.6
1388966400000,913.93,1383.65,837.0,987.54,431838.2700000001
1389052800000,936.27,1543.8,778.85,837.02,364931.48
1389139200000,837.02,1302.86,717.75,852.49,298432.72
1389225600000,824.98,1865.25,689.83,850.29,313388.76
1389312000000,850.29,1866.42,706.37,857.33,304008.32
1389398400000,857.33,1464.59,735.89,963.22,241965.06000000006
1389484800000,899.84,1987.2,733.67,860.0,105045.64
1389571200000,860.0,1248.26,632.17,850.0,405178.38
1389657600000,850.0,1886.44,696.56,1141.19,368665.41000000003
1389744000000,1141.19,1903.75,720.76,1172.06,338818.48
1389830400000,1172.06,1897.38,691.99,826.97,352130.25999999995
1389916800000,836.94,1211.54,695.98,804.35,380952.63
1390003200000,804.35,1814.74,683.0,1063.21,246364.81999999998
1390089600000,1063.21,1825.2,692.64,835.0,102094.00000000001
1390176000000,835.0,1878.73,707.2,959.73,123183.12000000001
1390262400000,959.73,1867.88,700.75,1093.9,522824.68999999994
1390348800000,1093.9,1851.86,727.14,817.27,400319.18000000005
1390435200000,817.27,1762.14,729.71,1012.18,358347.27999999997
1390521600000,1012.18,1775.25,721.28,794.93,329053.0
1390608000000,794.93,1847.18,715.36,812.02,301126.8599999999
1390694400000,812.02,1314.9,744.21,826.72,99396.38
1390780800000,810.23,1839.96,735.02,790.0,337638.42999999993
1390867200000,790.0,1647.0,688.0,815.99,325873.88
1390953600000,891.0,1525.49,712.83,795.0,287385.87
1391040000000,942.68,1523.4,651.9,808.0,299147.51
1391126400000,808.0,1729.85,695.99,812.19,391077.47
1391212800000,860.83,3000.0,695.3,1014.36,268229.57
1391299200000,1014.36,1523.06,731.91,814.86,116188.69000000002
1391385600000,1141.0,1758.08,702.9,998.24,318423.12
1391472000000,998.24,1500.0,683.19,857.53,362443.81
1391558400000,857.53,1253.94,682.01,802.69,337484.06999999995
1391644800000,802.69,1216.8,667.19,767.61,389140.65
1391731200000,904.43,1115.56,639.35,723.0,353390.34
1391817600000,723.0,1077.42,679.47,693.65,296818.99000000005
1391904000000,693.65,1100.0,602.31,696.49,276020.6
1391990400000,696.49,1200.0,550.0,690.2,327592.91000000003
1392076800000,690.2,1200.0,621.58,672.6,295743.68
1392163200000,672.6,1447.81,542.39,707.56,269187.21
1392249600000,707.56,1500.0,524.38,798.0,244679.80000000005
1392336000000,623.95,710.0,586.43,670.34,272106.11
1392422400000,627.53,1331.05,573.21,901.0,172526.63
1392508800000,656.28,1309.04,558.95,635.79,86213.03999999998
1392595200000,635.79,1085.41,593.68,638.1,185351.76000000004
1392681600000,638.1,1084.6,621.13,636.52,300157.08
1392768000000,671.79,2000.0,519.3,630.16,281389.96
1392854400000,630.16,1380.0,565.57,575.72,309509.79999999993
1392940800000,575.72,760.0,547.72,572.27,317640.43
1393027200000,610.78,1500.0,515.2,605.43,205254.81999999998
1393113600000,605.43,1500.0,495.36,616.88,106933.51000000001
1393200000000,616.88,1200.0,469.0,572.0,338753.88999999996
1393286400000,572.0,1050.0,350.83,522.84,325038.41000000003
1393372800000,522.84,650.0,522.84,593.14,383571.22000000003
1393459200000,593.14,960.92,480.38,596.49,322887.37
1393545600000,647.55,948.93,5.76,573.94,321170.13999999996
1393632000000,573.94,1145.94,253.67,575.0,250331.32
1393718400000,692.96,1100.0,501.96,544.61,469498.6
1393804800000,544.61,696.85,542.38,661.74,794976.6100000001
1393891200000,661.74,686.46,645.36,662.36,947328.8500000001
1393977600000,662.36,665.8,636.61,658.14,855787.6699999999
1394064000000,658.14,661.78,636.49,648.23,1367401.1800000002
1394150400000,648.23,655.62,600.49,616.55,1498290.23
1394236800000,616.55,625.64,588.55,609.15,1335982.85
1394323200000,609.15,637.58,598.48,627.11,1209993.27
1394409600000,627.11,633.53,594.73,612.88,1648979.9200000002
1394496000000,612.88,1016.82,560.0,641.82,1520733.1600000001
1394582400000,641.82,641.82,609.29,619.54,2022394.14
1394668800000,619.54,636.13,616.05,625.31,2168407.86
1394755200000,625.31,631.06,608.36,614.84,2514218.7000000007
1394841600000,614.84,628.81,609.17,624.05,2168732.03
1394928000000,624.05,627.23,613.11,619.46,2055390.7200000002
1395014400000,619.46,622.47,602.9,606.36,2227123.88
1395100800000,606.36,1287.8,585.65,598.87,2234320.09
1395187200000,598.87,607.07,590.12,594.92,2164735.6799999997
1395273600000,594.92,598.47,560.86,565.95,2471474.65
1395360000000,565.95,587.3,540.49,549.87,2173546.36
1395446400000,549.87,569.96,537.2,564.31,2078360.1500000001
1395532800000,564.31,564.31,538.72,551.15,2286135.31
1395619200000,551.15,572.49,531.24,567.53,2024402.7499999998
1395705600000,567.53,569.63,550.39,562.87,2172190.33
1395792000000,562.87,575.42,546.31,562.37,2087611.58
1395878400000,562.37,567.44,460.83,460.83,2010894.6999999997
1395964800000,460.83,514.64,455.32,482.39,2022261.8699999996
1396051200000,482.39,494.25,473.73,477.05,2087784.22
1396137600000,477.05,478.72,424.04,446.74,1769770.4000000004
1396224000000,446.74,474.36,422.43,444.59,1850592.7400000002
1396310400000,444.59,487.29,437.92,463.35,1845836.4200000002
1396396800000,463.35,480.21,409.12,424.3,2004152.9
1396483200000,424.3,448.77,386.72,436.35,1708540.9000000001
1396569600000,436.35,455.78,415.32,444.23,1127311.0999999999
1396656000000,444.23,668.66,415.61,456.62,529964.02
1396742400000,456.62,472.33,446.29,455.68,1644846.6799999997
1396828800000,455.68,485.08,447.98,462.38,1847982.3200000003
1396915200000,462.38,480.7,457.57,466.57,1839605.1400000001
1397001600000,466.57,479.67,451.07,457.34,1809262.8999999997
1397088000000,457.34,463.46,384.64,384.64,1547153.26
1397174400000,384.64,449.89,355.72,435.16,2175242.9499999997
1397260800000,435.16,469.51,428.02,437.69,2293511.1999999997
1397347200000,437.69,454.15,409.86,427.6,2143146.7800000003
1397433600000,427.6,497.91,420.13,478.48,3546258.2399999998
1397520000000,478.48,526.43,466.49,526.43,3945871.1500000004
1397606400000,526.43,549.04,496.12,537.04,4192651.96
1397692800000,537.04,537.04,486.89,502.0,4097576.4299999997
1397779200000,502.0,512.13,471.98,485.52,4112826.3699999996
1397865600000,485.52,516.88,473.15,506.02,4154929.4000000004
1397952000000,506.02,522.22,488.69,498.51,3879198.0499999993
1398038400000,498.51,524.69,490.67,495.16,3688692.92
1398124800000,495.16,520.51,483.4,487.93,2824567.05
1398211200000,487.93,509.96,482.24,487.29,2340457.4800000004
1398297600000,487.29,507.34,477.32,500.29,2075376.07
1398384000000,500.29,502.49,438.42,464.47,3000226.27
1398470400000,464.47,468.69,448.57,457.87,3157540.109999999
1398556800000,457.87,461.4,437.39,443.18,3154922.75
1398643200000,443.18,451.11,420.77,441.91,2004954.25
1398729600000,441.91,453.7,430.71,446.12,1670352.01
1398816000000,446.12,452.64,430.86,445.63,1831533.1999999997
1398902400000,445.63,464.49,444.5,460.13,1915772.59
1398988800000,460.13,463.39,441.99,453.67,1532239.3800000004
1399075200000,453.67,454.2,429.12,438.64,1143291.6900000004
1399161600000,438.64,446.61,428.79,436.05,1470650.16
1399248000000,436.05,443.86,426.44,430.87,1328247.8899999997
1399334400000,430.87,434.95,420.24,432.19,1809731.5899999999
1399420800000,432.19,458.8,423.55,446.5,2209759.8099999996
1399507200000,446.5,455.48,439.49,441.09,1134338.7499999998
1399593600000,441.09,455.77,438.5,445.44,997784.7899999999
1399680000000,445.44,459.23,441.28,451.83,210112.71999999994
1399766400000,451.83,455.4,429.82,433.18,845213.8499999999
1399852800000,433.18,441.07,430.18,438.19,610462.2499999999
1399939200000,438.19,442.27,432.73,433.91,1164049.42
1400025600000,433.91,444.28,433.88,442.63,978031.94
1400112000000,442.63,450.02,441.47,448.1,989003.2699999999
1400198400000,448.1,455.16,441.85,453.63,799913.5100000001
1400284800000,453.63,455.94,452.23,452.79,776390.6799999999
1400371200000,452.79,454.0,449.05,450.15,653912.74
1400457600000,450.15,451.69,441.2,443.9,602742.4900000001
1400544000000,443.9,486.02,437.11,484.43,883359.54
1400630400000,484.43,495.19,481.7,488.82,689104.31
1400716800000,488.82,519.27,485.45,515.39,1589075.1600000001
1400803200000,515.39,540.84,515.34,518.07,1457339.19
1400889600000,518.07,526.65,510.42,520.46,1492790.8700000003
1400976000000,520.46,589.0,520.45,570.49,1037758.33
1401062400000,570.49,586.4,564.65,582.02,1712997.8599999994
1401148800000,582.02,586.2,555.19,570.09,1947436.2599999998
1401235200000,570.09,581.77,562.56,570.83,2054559.3699999996
1401321600000,570.83,573.85,557.73,564.42,2121556.7299999995
1401408000000,564.42,613.28,564.02,612.37,3688564.7700000005
1401494400000,612.37,629.03,604.73,627.91,2738340.8400000003
1401580800000,627.91,675.12,622.77,650.08,2322782.87
1401667200000,650.08,662.6,625.47,655.46,2650871.52
1401753600000,655.46,675.92,610.13,668.4,2882819.58
1401840000000,668.4,669.6,604.13,638.75,3601867.65
1401926400000,638.75,665.5,635.46,660.33,1825395.47
1402012800000,660.33,663.86,647.22,650.41,3978265.2300000004
1402099200000,650.41,659.77,640.93,651.66,1298892.3
1402185600000,651.66,658.91,648.68,651.09,2167689.11
1402272000000,651.09,652.15,639.08,644.42,2126014.8400000003
1402358400000,644.42,661.45,641.71,655.69,2340867.15
1402444800000,655.69,663.08,642.04,643.11,2491455.000000001
1402531200000,643.11,643.93,589.19,595.57,2928621.9899999998
1402617600000,595.57,619.01,595.64,611.18,4612164.05
1402704000000,611.18,613.89,563.56,583.41,2985483.67
1402790400000,583.41,587.78,560.7,582.28,2272289.8400000003
1402876800000,582.28,606.21,544.69,599.08,2403694.5499999993
1402963200000,599.08,608.45,593.78,605.06,1820590.3299999998
